AreaIdFrom,DistrictIdFrom,AreaIdTo,DistrictIdTo,Tolerance
161,17,35,,0.15
36,,486,205,0.5
69,1,161,26,0.15
455,120,486,185,0.4
410,88,486,299,0.15
486,291,813,,0.5
486,283,455,124,0.4
465,,813,,0.35
189,72,285,,0.75
143,,486,286,0.15
792,320,488,,0.25
621,,594,,0.15
486,178,486,263,0.55
486,258,486,165,0.3
279,,277,,0.9
913,348,455,116,0.35
273,,913,348,0.15
238,,757,,0.3
640,,486,141,0.25
455,126,486,293,0.2
29,,486,201,0.4
455,113,486,184,0.35
175,,913,345,0.05
486,179,486,172,0.35
310,,455,124,0.65
427,,486,182,0.0
279,,461,,0.3
115,68,161,57,0.45
478,,455,128,0.3
7,,346,,0.3
486,232,486,240,0.25
651,319,813,,0.1
486,151,455,117,0.45
161,41,486,156,0.5
273,,813,,0.2
689,,455,113,0.15
274,,410,86,0.65
486,201,486,133,0.1
410,85,486,262,0.4
811,,486,317,0.15
205,,161,10,0.3
274,,433,100,0.6
455,118,486,187,0.0
455,115,410,88,0.75
402,,486,215,0.7
486,240,486,261,0.05
792,321,486,251,0.15
427,,455,117,0.05
455,131,189,71,0.45
455,111,161,53,0.25
659,,594,,0.25
505,,344,76,0.05
69,4,486,284,0.25
913,346,879,,0.1
369,,792,322,0.3
486,167,455,130,0.55
35,,486,165,0.05
433,100,488,,0.45
90,,505,,0.15
35,,410,97,0.15
678,,161,25,0.6
274,,486,161,0.5
652,,486,221,0.15
189,71,486,189,0.75
433,100,455,107,0.25
638,,486,245,0.0
651,319,486,171,0.05
925,,879,,0.05
344,78,344,76,0.55
437,,486,264,0.0
486,145,486,138,0.0
69,1,455,111,0.0
483,,161,47,0.2
679,,486,134,0.65
726,,792,321,0.0
491,,455,106,0.5
466,,455,127,0.05
486,154,486,220,0.25
204,,913,343,0.05
455,125,455,115,0.65
162,,189,71,0.55
455,113,455,124,0.55
61,,69,4,0.45
455,106,486,259,0.3
455,108,486,256,0.2
455,111,621,,0.15
35,,455,124,0.0
828,,486,289,0.9
488,,218,,0.75
52,,728,,0.25
813,,486,213,0.5
455,129,486,226,0.1
709,,69,1,0.7
926,,189,71,0.75
302,,298,,0.15
926,,913,346,0.1
675,,640,,0.85
36,,486,276,0.05
514,,161,33,0.35
864,,709,,0.3
81,,69,4,0.1
824,,486,249,0.4
65,,486,178,0.0
710,,913,343,0.8
410,95,486,309,0.0
280,,486,162,0.1
433,102,486,242,0.1
510,,486,188,0.1
486,152,455,113,0.0
161,55,161,33,0.45
161,62,161,12,0.2
679,,189,71,0.15
36,,254,,0.75
486,297,161,33,0.85
486,266,161,36,0.15
277,,486,291,0.8
505,,189,71,0.25
184,,813,,0.45
486,200,486,217,0.0
543,,486,167,0.1
486,238,486,172,0.35
410,97,486,159,0.55
651,319,455,104,0.2
569,,486,160,0.25
651,318,403,,0.05
427,,486,269,0.2
140,,486,142,0.0
455,109,486,253,0.05
270,,427,,0.65
444,,486,224,0.75
151,,433,102,0.8
410,86,486,208,0.65
664,,874,,0.1
488,,455,107,0.1
824,,486,299,0.0
189,71,131,,0.5
439,,161,60,0.05
755,,792,320,0.9
813,,486,200,0.2
298,,143,,0.4
486,257,486,304,0.05
298,,455,104,0.4
486,227,486,187,0.05
455,119,874,,0.3
433,101,455,121,0.5
913,345,913,343,0.3
835,,534,,0.05
870,329,486,173,0.35
161,20,486,197,0.15
161,5,410,91,0.05
792,320,486,204,0.5
61,,486,294,0.25
43,,385,,0.65
532,,736,,0.2
736,,486,222,0.1
381,,115,66,0.75
115,66,486,212,0.25
486,204,486,267,0.55
426,,161,36,0.55
488,,69,2,0.45
455,107,913,341,0.25
594,,709,,0.8
870,327,455,118,0.1
753,,486,286,0.05
385,,486,310,0.75
858,,486,237,0.35
191,,486,142,0.4
218,,344,75,0.85
61,,455,105,0.4
679,,486,150,0.55
651,319,486,135,0.45
83,,298,,0.35
397,,486,261,0.25
462,,161,37,0.2
87,,879,,0.6
273,,486,187,0.75
486,281,486,239,0.5
926,,410,91,0.0
35,,161,51,0.4
161,48,161,36,0.55
31,,913,342,0.45
709,,455,122,0.55
290,,486,283,0.6
640,,486,286,0.5
813,,486,217,0.2
808,,486,144,0.15
870,329,486,138,0.65
493,,488,,0.35
479,,486,214,0.1
486,267,486,296,0.25
729,,486,203,0.4
813,,486,301,0.05
813,,486,160,0.4
765,,486,202,0.0
204,,189,71,0.65
106,,486,227,0.35
547,,115,68,0.05
174,,397,,0.6
745,,479,,0.35
792,321,486,275,0.1
161,16,486,223,0.2
699,,486,284,0.2
161,38,277,,0.1
492,,486,283,0.45
780,,486,261,0.95
455,109,486,250,0.1
61,,433,101,0.6
512,,603,,0.0
486,195,455,107,0.75
280,,913,347,0.2
161,53,486,249,0.15
942,,344,82,0.0
792,320,792,322,0.2
465,,410,85,0.55
69,4,69,3,0.9
792,322,486,229,0.0
898,,455,109,0.25
640,,748,,0.05
848,,435,,0.2
410,85,455,120,0.45
479,,273,,0.15
493,,486,152,0.15
399,,486,317,0.35
664,,792,320,0.2
596,,486,288,0.25
489,,65,,0.75
61,,161,6,0.45
116,,344,80,0.7
74,,813,,0.55
251,,455,104,0.0
486,311,486,163,0.05
293,,689,,0.25
479,,486,245,0.25
91,,505,,0.1
310,,410,88,0.0
69,3,455,123,0.1
664,,486,311,0.15
640,,486,185,0.2
486,221,486,311,0.4
686,,189,73,0.15
61,,486,184,0.8
8,,189,72,0.0
387,,486,216,0.1
486,189,486,258,0.65
131,,455,104,0.25
486,317,651,319,0.6
504,,115,67,0.9
643,,189,71,0.1
645,,875,,0.05
792,321,161,17,0.0
455,106,69,3,0.2
161,40,486,307,0.1
279,,455,115,0.1
792,321,709,,0.3
444,,115,67,0.4
144,,43,,0.45
161,62,161,39,0.6
621,,465,,0.85
35,,486,314,0.85
204,,161,9,0.2
455,115,486,168,0.2
488,,279,,0.0
486,245,486,256,0.0
750,,433,101,0.25
486,225,486,194,0.2
295,,410,86,0.1
586,,455,110,0.2
479,,488,,0.5
115,68,35,,0.1
61,,486,275,0.1
486,152,486,245,0.65
486,182,486,310,0.15
709,,161,57,0.0
277,,486,234,0.0
486,248,161,50,0.35
71,,486,219,0.95
123,,870,331,0.75
621,,486,249,0.45
157,,488,,0.4
277,,161,47,0.6
514,,486,255,0.35
161,49,161,15,0.45
13,,161,26,0.3
835,,845,,0.15
410,88,161,28,0.25
504,,344,76,0.05
455,129,486,149,0.25
270,,161,25,0.65
27,,913,341,0.0
189,73,486,178,0.2
486,143,455,115,0.35
547,,344,78,0.0
642,,161,36,0.05
409,,455,109,0.0
247,,273,,0.2
674,,486,134,0.15
753,,455,117,0.35
273,,486,160,0.15
792,320,651,318,0.5
273,,486,251,0.15
486,254,486,263,0.0
427,,486,148,0.25
193,,161,47,0.35
270,,427,,0.55
813,,274,,0.65
486,317,486,204,0.3
486,180,486,247,0.5
870,340,161,12,0.25
689,,455,104,0.35
651,319,455,119,0.4
486,243,486,211,0.55
277,,455,104,0.0
118,,218,,0.6
166,,161,23,0.5
745,,829,,0.2
894,,875,,0.5
397,,486,197,0.3
455,115,277,,0.05
410,91,455,117,0.45
471,,486,147,0.15
161,20,161,63,0.5
813,,486,166,0.15
824,,486,238,0.3
479,,455,113,0.65
486,179,486,225,0.1
161,7,913,346,0.35
782,,439,,0.35
479,,486,163,0.5
486,239,161,61,0.1
870,340,486,213,0.25
455,106,486,213,0.3
486,205,486,290,0.2
651,318,486,201,0.35
363,,941,,0.05
36,,69,1,0.15
488,,486,253,0.05
439,,486,157,0.35
772,,486,210,0.0
344,76,514,,0.1
455,104,486,155,0.2
179,,161,5,0.8
897,,913,341,0.75
486,171,486,270,0.55
626,,676,,0.4
897,,140,,0.2
69,4,792,320,0.05
471,,514,,0.25
455,126,433,100,0.5
505,,879,,0.05
897,,486,150,0.3
69,4,913,343,0.05
488,,410,96,0.2
161,49,486,305,0.3
328,,504,,0.05
462,,273,,0.05
844,,385,,0.2
298,,115,69,0.5
410,97,792,320,0.25
455,131,455,115,0.8
410,99,486,266,0.4
493,,486,207,0.0
455,109,486,191,0.55
833,,479,,0.3
455,112,486,171,0.0
709,,161,23,0.35
35,,410,89,0.4
406,,298,,0.05
245,,115,69,0.35
678,,486,176,0.3
488,,455,114,0.1
398,,161,62,0.5
486,234,792,321,0.55
828,,455,115,0.75
634,,69,2,0.35
689,,651,318,0.35
360,,154,,0.7
161,50,455,119,0.15
455,125,486,239,0.0
486,299,455,117,0.0
466,,455,119,0.6
455,130,640,,0.15
162,,455,105,0.4
792,320,486,269,0.35
479,,455,124,0.0
495,,486,272,0.95
277,,486,199,0.9
785,,488,,0.6
484,,161,38,0.55
486,271,161,52,0.05
642,,709,,0.2
798,,455,115,0.25
792,320,486,307,0.7
594,,433,102,0.1
161,49,161,38,0.35
709,,455,114,0.25
410,87,486,193,0.4
277,,486,140,0.3
462,,926,,0.0
65,,272,,0.1
415,,813,,0.9
410,99,486,282,0.0
608,,870,335,0.05
413,,271,,0.4
161,54,161,63,0.05
870,340,410,92,0.0
471,,455,117,0.2
61,,486,259,0.25
536,,594,,0.15
161,64,486,195,0.0
608,,273,,0.0
913,346,486,236,0.05
136,,344,81,0.65
824,,161,62,0.15
493,,621,,0.0
807,,870,323,0.05
621,,486,186,0.1
807,,486,300,0.5
824,,486,225,0.4
681,,486,285,0.45
305,,486,189,0.1
455,127,486,247,0.0
894,,36,,0.4
410,92,161,40,0.15
397,,161,29,0.4
792,322,813,,0.3
679,,175,,0.1
140,,486,303,0.7
672,,277,,0.25
486,272,455,107,0.8
732,,455,115,0.3
259,,131,,0.2
664,,486,202,0.85
274,,344,79,0.6
70,,651,318,0.1
257,,486,153,0.3
455,111,455,116,0.6
287,,813,,0.15
277,,486,218,0.3
427,,486,207,0.45
479,,486,182,0.25
302,,486,138,0.65
410,87,870,340,0.15
434,,161,22,0.15
274,,35,,0.15
651,319,161,27,0.15
620,,486,148,0.35
486,186,486,218,0.0
161,7,161,15,0.0
277,,828,,0.25
427,,486,182,0.75
433,102,486,294,0.55
651,319,486,201,0.25
406,,298,,0.0
317,,344,81,0.4
427,,486,175,0.25
865,,486,250,0.4
484,,455,123,0.15
149,,879,,0.25
161,34,486,137,0.6
218,,161,24,0.65
155,,433,102,0.25
514,,455,103,0.15
486,134,486,232,0.0
486,282,455,128,0.15
218,,161,63,0.35
274,,410,90,0.25
486,295,486,169,0.75
486,307,161,45,0.85
298,,455,123,0.1
926,,161,16,0.5
175,,161,32,0.1
69,3,926,,0.35
185,,173,,0.1
161,18,410,99,0.2
444,,486,271,0.75
279,,486,206,0.8
486,221,161,35,0.0
69,2,486,275,0.3
455,128,277,,0.15
792,320,455,111,0.6
455,121,455,112,0.1
797,,277,,0.5
455,128,486,215,0.1
478,,3,,0.7
224,,274,,0.9
686,,486,211,0.6
152,,175,,0.25
486,243,486,268,0.0
547,,728,,0.35
444,,486,136,0.05
189,71,161,50,0.05
870,340,870,325,0.05
486,211,486,222,0.6
913,345,161,6,0.8
792,320,486,296,0.0
792,322,486,313,0.7
442,,486,213,0.05
410,87,410,98,0.05
344,82,486,265,0.35
870,330,870,337,0.25
594,,455,103,0.0
651,318,35,,0.0
495,,455,124,0.75
204,,486,194,0.8
640,,486,217,0.0
10,,913,341,0.2
594,,486,311,0.0
61,,189,73,0.2
795,,171,,0.2
473,,161,38,0.3
792,322,486,195,0.25
709,,486,210,0.0
140,,486,233,0.45
638,,486,207,0.75
926,,455,121,0.05
640,,486,190,0.95
651,318,161,23,0.4
273,,161,62,0.05
161,48,161,43,0.35
487,,274,,0.65
61,,410,97,0.15
161,18,486,252,0.35
344,78,486,251,0.15
462,,486,292,0.05
709,,455,120,0.6
427,,488,,0.35
486,236,427,,0.25
69,3,486,233,0.1
279,,479,,0.35
455,119,455,110,0.0
115,68,218,,0.0
186,,486,201,0.0
479,,371,,0.35
486,208,486,153,0.75
161,50,161,48,0.25
514,,218,,0.25
161,13,486,308,0.0
585,,706,,0.55
465,,486,314,0.25
433,100,486,230,0.3
651,319,486,217,0.2
792,322,486,197,0.35
809,,486,279,0.95
944,,344,79,0.15
455,112,486,204,0.0
692,,913,343,0.05
913,345,486,280,0.0
175,,161,14,0.0
6,,410,91,0.75
143,,379,,0.0
486,246,486,265,0.25
166,,486,179,0.5
382,,385,,0.8
486,156,486,253,0.25
161,36,455,105,0.45
486,189,455,115,0.1
61,,651,318,0.3
271,,298,,0.75
479,,486,299,0.25
277,,455,119,0.6
913,342,161,64,0.5
96,,189,73,0.05
161,22,455,121,0.45
90,,427,,0.4
427,,486,206,0.75
598,,486,224,0.3
403,,621,,0.05
486,269,486,259,0.85
486,146,486,160,0.15
725,,277,,0.0
427,,486,147,0.15
486,266,479,,0.0
657,,488,,0.0
398,,486,285,0.5
433,100,486,158,0.45
260,,427,,0.0
189,71,161,42,0.1
439,,879,,0.2
455,115,486,219,0.2
277,,279,,0.75
410,86,161,10,0.6
913,343,161,36,0.25
876,,161,17,0.65
479,,486,311,0.1
218,,410,89,0.75
61,,486,303,0.0
505,,792,320,0.65
874,,486,172,0.2
486,203,486,238,0.45
35,,161,47,0.8
934,,385,,0.8
260,,122,,0.8
115,67,926,,0.25
709,,161,47,0.45
486,271,486,307,0.1
35,,486,219,0.0
161,40,161,52,0.1
792,322,486,217,0.0
124,,161,20,0.2
162,,913,346,0.35
215,,486,264,0.05
69,2,486,205,0.4
792,322,486,263,0.7
69,4,455,126,0.2
829,,486,271,0.5
687,,433,102,0.6
161,54,486,192,0.3
245,,792,320,0.3
191,,397,,0.6
486,135,486,290,0.5
829,,486,254,0.2
479,,486,295,0.0
371,,486,215,0.3
410,85,824,,0.7
651,319,913,348,0.55
790,,488,,0.1
668,,824,,0.85
161,41,486,133,0.2
913,345,410,99,0.2
455,104,486,243,0.55
486,283,486,229,0.5
486,215,455,118,0.1
792,322,486,296,0.9
919,,486,184,0.3
486,147,161,8,0.5
60,,879,,0.0
115,66,161,7,0.15
722,,115,66,0.45
65,,486,272,0.35
480,,161,31,0.05
455,111,486,262,0.3
152,,161,36,0.0
115,66,479,,0.8
73,,689,,0.6
410,97,161,65,0.65
184,,439,,0.35
486,267,455,119,0.2
486,257,486,300,0.8
69,4,651,319,0.35
486,141,486,146,0.9
486,190,161,43,0.25
273,,486,306,0.75
486,300,486,290,0.2
640,,439,,0.55
486,195,486,143,0.25
879,,455,130,0.45
35,,161,57,0.5
486,181,161,39,0.55
455,127,410,90,0.35
486,223,486,222,0.4
486,264,486,174,0.15
926,,115,67,0.65
828,,486,147,0.1
824,,479,,0.7
486,260,486,297,0.5
410,90,455,111,0.25
161,33,486,269,0.2
621,,486,221,0.55
705,,162,,0.4
438,,486,207,0.0
486,301,486,302,0.45
651,318,161,5,0.55
505,,852,,0.05
926,,344,74,0.25
679,,486,213,0.35
824,,410,89,0.35
299,,455,105,0.2
304,,59,,0.55
519,,486,263,0.55
175,,486,288,0.6
828,,61,,0.45
161,41,486,154,0.6
87,,277,,0.45
189,71,455,124,0.4
410,95,486,189,0.15
486,239,792,322,0.4
161,8,161,56,0.05
913,344,161,56,0.2
410,93,161,64,0.75
651,318,813,,0.3
783,,486,255,0.0
480,,486,302,0.0
277,,161,12,0.15
43,,863,,0.45
621,,69,3,0.5
679,,115,67,0.4
161,5,161,32,0.8
410,87,486,182,0.1
189,73,486,202,0.05
279,,486,176,0.4
96,,486,144,0.25
621,,486,192,0.3
576,,455,108,0.05
29,,486,237,0.05
486,300,486,289,0.25
35,,486,220,0.25
439,,640,,0.0
299,,486,225,0.35
427,,486,227,0.55
941,,642,,0.15
273,,140,,0.5
870,340,486,148,0.0
486,153,486,255,0.0
486,175,486,311,0.15
736,,486,195,0.3
913,343,486,219,0.05
866,,161,48,0.0
61,,486,212,0.1
894,,162,,0.1
35,,455,127,0.5
486,170,486,228,0.2
69,2,455,114,0.1
105,,505,,0.4
61,,486,136,0.0
479,,486,262,0.05
583,,621,,0.45
318,,792,322,0.15
913,342,486,199,0.0
709,,161,56,0.55
488,,455,114,0.1
274,,410,87,0.65
828,,455,113,0.2
449,,344,84,0.65
486,156,486,173,0.2
486,162,410,91,0.4
855,,83,,0.45
65,,274,,0.55
310,,385,,0.0
486,298,486,302,0.05
433,101,455,117,0.05
707,,897,,0.4
455,104,486,280,0.1
706,,455,109,0.65
828,,486,246,0.65
486,297,115,67,0.05
486,216,486,253,0.05
69,4,486,267,0.05
689,,792,321,0.35
191,,189,73,0.05
455,115,824,,0.0
482,,161,53,0.5
799,,218,,0.0
926,,161,25,0.7
279,,792,321,0.65
455,124,486,233,0.15
259,,185,,0.2
671,,792,320,0.1
166,,455,131,0.55
65,,69,1,0.05
161,33,486,215,0.55
455,109,486,300,0.2
218,,455,108,0.2
455,111,792,320,0.1
270,,486,293,0.35
853,,69,1,0.4
792,320,870,328,0.05
479,,486,270,0.0
455,108,69,1,0.15
486,244,486,210,0.0
433,102,486,147,0.0
184,,410,87,0.55
410,96,486,191,0.25
824,,161,58,0.15
651,318,486,264,0.3
69,1,792,322,0.05
279,,455,126,0.0
771,,479,,0.75
813,,161,8,0.45
563,,944,,0.1
681,,709,,0.45
277,,36,,0.35
603,,283,,0.7
43,,344,83,0.5
61,,486,275,0.4
433,100,486,189,0.5
651,319,486,241,0.1
69,4,486,288,0.35
298,,828,,0.5
286,,330,,0.3
784,,161,56,0.0
576,,792,322,0.05
65,,455,129,0.65
494,,486,288,0.2
486,316,486,134,0.05
709,,486,305,0.3
813,,486,167,0.15
486,265,792,322,0.7
901,,455,109,0.85
884,,433,102,0.35
410,89,455,114,0.2
874,,455,124,0.15
486,227,486,298,0.25
706,,455,128,0.6
410,86,115,69,0.2
61,,161,18,0.55
497,,486,266,0.15
495,,486,160,0.35
659,,195,,0.05
455,125,161,37,0.35
69,2,486,214,0.3
69,1,161,13,0.45
218,,455,116,0.65
792,320,486,204,0.45
279,,792,322,0.75
161,30,486,165,0.8
427,,115,66,0.0
634,,136,,0.0
486,283,486,304,0.0
410,90,486,258,0.05
410,91,486,146,0.15
470,,455,114,0.1
709,,486,185,0.25
486,237,486,281,0.5
70,,486,235,0.05
410,96,298,,0.4
151,,161,33,0.2
69,3,486,214,0.05
266,,218,,0.9
584,,621,,0.3
455,114,161,63,0.3
35,,879,,0.35
486,307,486,286,0.65
926,,486,258,0.55
486,135,486,191,0.15
75,,218,,0.15
189,72,455,114,0.75
455,103,455,118,0.55
161,12,161,8,0.15
439,,344,76,0.05
161,56,486,200,0.1
906,,897,,0.25
455,103,879,,0.45
97,,479,,0.4
161,50,455,119,0.15
749,,486,138,0.0
689,,488,,0.15
455,108,486,164,0.65
573,,455,118,0.0
455,128,486,133,0.05
298,,709,,0.2
486,154,486,205,0.65
69,2,486,224,0.55
274,,410,85,0.4
136,,455,128,0.0
486,170,486,140,0.15
479,,486,282,0.5
433,102,486,186,0.25
486,182,161,28,0.3
505,,439,,0.1
709,,455,119,0.45
908,,486,249,0.15
279,,913,346,0.65
371,,344,74,0.0
824,,161,21,0.05
486,240,486,238,0.5
455,121,486,162,0.9
161,38,870,338,0.05
289,,115,70,0.4
161,48,277,,0.1
741,,893,,0.65
143,,161,34,0.35
486,211,486,156,0.25
798,,161,63,0.65
486,164,161,57,0.0
528,,486,301,0.05
161,37,410,94,0.35
161,48,486,147,0.35
161,41,161,54,0.0
486,313,486,217,0.4
427,,486,260,0.45
792,321,486,249,0.0
298,,486,157,0.05
736,,486,216,0.1
118,,455,105,0.0
167,,161,27,0.25
493,,709,,0.2
285,,298,,0.25
545,,455,125,0.1
679,,486,302,0.1
124,,161,35,0.1
235,,811,,0.3
804,,455,107,0.25
486,186,486,270,0.35
488,,479,,0.3
471,,455,131,0.8
486,223,455,112,0.45
171,,709,,0.5
488,,824,,0.5
161,50,486,254,0.65
465,,161,36,0.3
824,,486,297,0.05
422,,813,,0.3
486,184,792,322,0.45
218,,486,251,0.05
488,,813,,0.15
465,,486,139,0.45
410,99,486,186,0.55
486,160,486,185,0.25
36,,679,,0.55
913,348,455,103,0.65
139,,115,70,0.55
455,105,486,154,0.0
486,137,486,266,0.0
913,342,486,234,0.7
870,339,486,312,0.55
640,,488,,0.05
131,,410,92,0.05
580,,813,,0.0
455,108,455,105,0.65
651,318,879,,0.65
279,,486,223,0.5
279,,486,285,0.35
204,,161,18,0.05
253,,439,,0.1
483,,813,,0.3
161,41,792,320,0.1
724,,486,152,0.45
455,104,926,,0.1
832,,61,,0.35
621,,61,,0.6
140,,184,,0.15
410,98,61,,0.85
330,,344,80,0.4
813,,486,259,0.7
488,,486,149,0.8
211,,879,,0.1
486,178,455,114,0.0
601,,486,187,0.15
175,,161,22,0.25
151,,175,,0.2
815,,618,,0.3
65,,161,62,0.3
455,124,486,170,0.0
913,348,161,61,0.4
161,64,486,261,0.0
471,,486,298,0.45
245,,455,129,0.15
486,263,486,287,0.05
218,,115,66,0.1
455,119,486,242,0.05
218,,344,79,0.15
514,,486,202,0.5
69,2,486,215,0.35
433,100,486,220,0.2
488,,486,240,0.0
168,,287,,0.3
486,289,486,193,0.85
486,212,486,175,0.3
210,,486,238,0.0
486,135,189,71,0.05
344,80,344,82,0.5
879,,486,155,0.0
204,,161,26,0.35
792,322,486,192,0.95
72,,455,104,0.1
274,,486,168,0.05
650,,486,252,0.25
65,,486,132,0.6
344,81,486,303,0.2
175,,828,,0.35
161,39,486,202,0.0
169,,433,101,0.0
692,,486,243,0.35
486,265,486,315,0.45
455,115,486,208,0.7
3,,410,90,0.6
486,299,486,271,0.05
277,,486,287,0.05
479,,455,105,0.0
749,,486,189,0.25
122,,514,,0.3
277,,486,283,0.2
427,,486,177,0.1
486,165,486,150,0.3
489,,273,,0.2
245,,792,320,0.25
855,,870,337,0.75
3,,161,39,0.75
273,,879,,0.05
332,,651,318,0.15
382,,143,,0.8
61,,486,252,0.8
84,,161,49,0.5
455,106,455,105,0.15
828,,277,,0.1
455,107,486,315,0.0
486,298,455,108,0.05
486,132,455,121,0.4
486,288,486,305,0.15
456,,245,,0.25
929,,486,235,0.4
771,,545,,0.45
207,,455,104,0.6
675,,465,,0.15
455,121,486,241,0.8
709,,479,,0.4
794,,486,316,0.05
75,,273,,0.45
410,98,813,,0.15
69,4,161,15,0.45
640,,455,122,0.5
277,,455,119,0.35
292,,35,,0.05
879,,486,203,0.4
767,,728,,0.55
61,,344,79,0.05
881,,813,,0.8
455,120,455,118,0.1
277,,410,93,0.4
494,,35,,0.0
486,296,161,28,0.4
69,2,486,305,0.35
161,28,813,,0.45
86,,410,98,0.7
486,222,161,45,0.25
295,,185,,0.0
326,,621,,0.05
455,131,486,190,0.0
60,,488,,0.25
427,,161,38,0.2
189,72,486,282,0.1
900,,486,274,0.05
161,25,455,106,0.2
558,,439,,0.2
471,,479,,0.7
427,,486,222,0.05
491,,486,198,0.1
326,,344,74,0.55
594,,709,,0.05
465,,486,168,0.3
36,,161,32,0.35
61,,486,284,0.0
696,,433,102,0.05
486,219,486,182,0.2
486,217,486,276,0.35
913,347,486,153,0.6
273,,189,73,0.15
274,,486,218,0.6
173,,161,18,0.15
274,,486,314,0.05
875,,175,,0.6
679,,444,,0.3
274,,486,222,0.4
61,,486,167,0.4
277,,486,228,0.1
98,,442,,0.25
427,,486,195,0.7
813,,479,,0.55
73,,486,231,0.2
488,,486,146,0.45
879,,189,73,0.0
486,193,486,176,0.5
792,320,486,194,0.3
84,,870,326,0.65
811,,486,249,0.25
179,,410,96,0.4
486,149,486,291,0.35
874,,218,,0.1
913,343,161,28,0.6
344,78,161,51,0.45
425,,486,155,0.1
455,118,161,16,0.4
439,,161,50,0.0
479,,486,276,0.0
277,,813,,0.0
773,,486,254,0.4
175,,486,221,0.0
161,35,486,193,0.05
115,68,189,73,0.15
621,,439,,0.2
486,311,486,182,0.15
279,,455,104,0.8
427,,486,280,0.25
489,,559,,0.4
913,346,161,31,0.05
466,,890,,0.0
406,,813,,0.05
621,,69,4,0.35
486,174,486,242,0.6
815,,410,95,0.1
157,,486,290,0.25
419,,709,,0.2
713,,709,,0.35
898,,115,70,0.1
302,,162,,0.1
218,,486,309,0.05
152,,813,,0.3
61,,427,,0.35
455,126,828,,0.1
594,,35,,0.45
471,,218,,0.25
274,,486,183,0.5
486,174,486,287,0.6
175,,486,187,0.2
486,162,486,141,0.2
387,,709,,0.4
115,69,486,303,0.0
618,,486,252,0.05
879,,486,308,0.2
69,3,189,72,0.45
455,123,161,17,0.5
69,3,455,110,0.25
792,321,486,188,0.85
505,,486,224,0.0
488,,486,213,0.0
486,315,486,296,0.0
161,30,486,299,0.4
455,113,486,218,0.5
273,,35,,0.4
279,,455,129,0.0
439,,455,112,0.3
455,129,486,273,0.65
204,,410,95,0.2
69,4,35,,0.05
709,,486,161,0.35
69,2,486,145,0.25
780,,486,132,0.75
277,,486,270,0.9
486,142,651,319,0.4
701,,486,255,0.55
410,87,486,194,0.0
433,102,427,,0.9
496,,486,269,0.25
395,,651,319,0.35
486,230,161,33,0.2
410,99,161,36,0.25
410,85,486,241,0.1
302,,274,,0.5
433,100,651,319,0.05
462,,486,304,0.05
433,101,486,254,0.35
410,87,486,288,0.25
161,27,486,146,0.8
640,,486,213,0.15
278,,446,,0.1
238,,218,,0.0
410,91,486,243,0.35
651,318,486,172,0.45
709,,35,,0.8
856,,455,122,0.1
879,,486,223,0.6
486,133,486,306,0.65
322,,486,143,0.4
486,178,486,259,0.45
455,128,486,223,0.0
277,,410,98,0.05
486,166,455,121,0.65
709,,486,253,0.1
813,,486,209,0.2
486,210,486,208,0.25
69,4,344,84,0.35
61,,433,101,0.25
801,,640,,0.55
813,,161,10,0.65
35,,455,103,0.45
730,,410,96,0.15
486,296,486,281,0.3
486,256,486,260,0.3
197,,465,,0.05
455,125,69,1,0.05
204,,486,170,0.15
651,319,792,322,0.15
344,78,870,331,0.05
61,,277,,0.1
870,332,410,89,0.0
316,,344,75,0.05
277,,486,309,0.3
490,,211,,0.45
488,,486,305,0.0
410,85,455,103,0.25
277,,382,,0.0
410,90,486,194,0.4
486,208,486,260,0.05
486,161,486,222,0.5
824,,486,132,0.3
360,,344,83,0.95
509,,455,126,0.3
427,,486,188,0.3
136,,161,6,0.6
792,320,486,206,0.6
410,91,486,314,0.25
69,1,455,129,0.05
486,177,486,311,0.15
455,127,479,,0.45
171,,455,107,0.45
594,,486,151,0.55
913,341,879,,0.25
277,,455,123,0.15
486,251,486,188,0.15
730,,486,267,0.1
913,341,455,112,0.8
691,,455,109,0.0
913,342,486,258,0.0
410,86,161,21,0.1
488,,486,152,0.25
439,,486,266,0.55
69,3,486,313,0.5
69,3,298,,0.55
590,,344,77,0.0
486,180,486,224,0.3
161,33,161,35,0.35
514,,455,124,0.05
792,320,486,302,0.3
65,,455,120,0.2
824,,455,116,0.1
486,155,486,145,0.05
273,,486,314,0.2
149,,270,,0.7
635,,486,283,0.35
455,107,486,206,0.05
298,,455,109,0.35
61,,189,71,0.05
65,,486,146,0.4
70,,709,,0.2
879,,486,143,0.2
681,,161,11,0.05
689,,486,238,0.2
703,,824,,0.35
684,,897,,0.05
455,107,455,117,0.15
486,174,486,152,0.05
719,,486,207,0.5
375,,505,,0.35
455,127,455,104,0.7
486,289,486,286,0.05
274,,218,,0.3
882,,913,343,0.0
115,69,486,210,0.25
86,,486,196,0.75
394,,427,,0.15
490,,486,152,0.55
161,54,486,175,0.15
689,,486,222,0.1
486,155,455,126,0.7
879,,486,165,0.05
191,,913,346,0.6
455,112,455,103,0.65
427,,486,220,0.4
273,,486,239,0.3
828,,486,141,0.15
455,124,486,269,0.55
189,72,486,204,0.5
181,,486,136,0.2
161,17,410,89,0.1
161,16,486,136,0.7
648,,115,68,0.4
444,,486,158,0.05
689,,486,272,0.25
175,,486,287,0.05
